1;LEITUNGSSTRANG;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;12E_970_000_K;L0L;3775 (g);~;CU: 1495 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;
3;327003;M.31..MB_K-M12_A1_260_1_2;260;SP_31H;1;1-56H;-;-;XA.X5.2;KZL_R;1;1-66H;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1685;BR;0,5;M.31..MB_K-M12_A1;x;-;-;327003;;
3;327004;M.31..MB_K-M12_A1_XA.X4.2._1_1_1;XA.X4.2._1;KZL_L_1;1;1-63F;N_105_112_03;357_972_740_E;260;SP_31H;1;1-56H;-;-;N_037_008_8;-;-;1687;BR;0,5;M.31..MB_K-M12_A1;-;x;-;327004;;
3;327005;M.31..MB_K-M12_A1_260_1_4;260;SP_31H;1;1-56H;-;-;XA.X5.2._1;KZL_R_1;1;1-61D;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1687;BR;0,5;M.31..MB_K-M12_A1;-;x;-;327005;;
3;327006;V.58..KZL_XA.X4.2_2_1;XA.X4.2;KZL_L;2;1-65H;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-55H;-;-;N_037_007_5;-;-;1876;GR/BL;0,5;V.58..KZL;x;-;-;327006;;
3;327007;V.58..KZL_A53_1_2;A53;SP_KZL;1;1-55H;-;-;XA.X5.2;KZL_R;2;1-66H;N_105_112_03;357_972_740_E;N_037_007_5;-;-;1876;GR/BL;0,5;V.58..KZL;x;-;-;327007;;
3;327008;V.58..KZL_XA.X4.2._1_2_1;XA.X4.2._1;KZL_L_1;2;1-63F;N_105_112_03;357_972_740_E;A53;SP_KZL;1;1-55H;-;-;N_037_007_5;-;-;1878;GR/BL;0,5;V.58..KZL;-;x;-;327008;;
3;327009;V.58..KZL_A53_1_3;A53;SP_KZL;1;1-55H;-;-;XA.X5.2._1;KZL_R_1;2;1-61D;N_105_112_03;357_972_740_E;N_037_007_5;-;-;1878;GR/BL;0,5;V.58..KZL;-;x;-;327009;;
3;327010;V.30A..SA_D1_P1_1_7;P1;SP_30_02;1;1-33H;-;-;XA.SC.1;SITR;3B;1-31H;N_906_845_01;-;N_037_033_3;-;-;178;RT;1,5;V.30A..SA_D1;-;x;-;327010;;
3;327011;V.30A..SC_F03_XA.R246.1_1_1;XA.R246.1;KS_RVC_A;1;1-61G;N_103_360_03;357_972_740_E;XA.SC.1;SITR;3A;1-31H;N_906_843_01;-;N_037_093_1;-;-;4584;RT/GE;0,35;V.30A..SC_F03;-;x;-;327011;;
3;327012;M.31..BM_K-M8_A1_XA.R246.1_2_1;XA.R246.1;KS_RVC_A;2;1-61G;N_103_361_02;357_972_740_E;82;SP_MB_8_1;1;1-42D;-;-;N_037_008_8;-;-;5382;BR;0,5;M.31..BM_K-M8_A1;-;x;-;327012;;
3;327013;V.RFL.._U14_1_4;U14;SP_RFL;1;1-35C;-;-;XA.R246.1;KS_RVC_A;4;1-61G;N_103_360_03;357_972_740_E;N_037_099_5;-;-;5115;SW/BL;0,35;V.RFL..;-;x;-;327013;;
3;327014;S.CS_EXT.SYS_077._XB.R246.1_1_1;XB.R246.1;KS_RVC_B;1;1-61G;-;-;B224;SP_RVC_SIG;1;1-39C;-;-;ZSB_KT_RVC;SL327001;1-Signal;5262;ND;0,37;S.CS_EXT.SYS_077.;-;x;-;327014;;
3;327015;M.GND_VIDEO.SYS_077._XB.R246.1_2_1;XB.R246.1;KS_RVC_B;2;1-61G;-;-;B225;SP_RVC_GND;1;1-39B;-;-;ZSB_KT_RVC;SL327001;2-Schirm;5262;SW;0,5;M.GND_VIDEO.SYS_077.;-;x;-;327015;;
3;327016;S.CS_EXT.SYS_077._B224_1_1;B224;SP_RVC_SIG;1;1-39C;-;-;XB.R.5;RAD_B1;6;1-39B;-;-;ZSB_KT_RVC;-;-;100;WS;0,35;S.CS_EXT.SYS_077.;-;x;-;327016;;
3;327017;M.GND_VIDEO.SYS_077._B225_1_1;B225;SP_RVC_GND;1;1-39B;-;-;XB.R.5;RAD_B1;12;1-39B;-;-;ZSB_KT_RVC;-;-;100;BR;0,35;M.GND_VIDEO.SYS_077.;-;x;-;327017;;
3;327018;ID_WIR446;ID_CON60;KZL_SE;1;1-63G;5P0_972_564;5P0_972_740;260;SP_31H;1;1-56H;-;-;N_037_008_8;-;-;1744;BR;0,5;-;-;-;x;327018;;
3;327019;ID_WIR448;ID_CON60;KZL_SE;2;1-63G;5P0_972_564;5P0_972_740;XB.J519.3;BCM_B;7;1-33G;N_105_112_01;-;N_037_007_5;-;-;5095;GR/BL;0,5;-;-;-;x;327019;;
1;LTGS.E-ANTRIEB;;;;;;;;;;;;;;;;;;;;;;;;;;
2;V1;12E_970_350_F;L0L;1324 (g);;CU: 702 (g);Al: 0 (g);;;;;;;;;;;;;;;;;;;;
0;Ltg-Nr.;Verbindung;von;Kurzname;Pin;xy;Kontakt;Dichtung;nach;Kurzname;Pin;xy;Kontakt;Dichtung;Leitung;Sonderltg.;Innenleiter;Länge;Farbe;Quer.;Pot.;V1;Ltg-Nr.;;;;
3;350001;M.31..MB_K-M6_A1_157_1_2;157;SP_31A6_2_S;1;1-15H;-;-;TML.2AG1;KS_MOVO1;7;1-14G;N_105_115_03;357_972_741_A;N_037_038_8;-;-;276;BR;1,5;M.31..MB_K-M6_A1;x;350001;;;;
3;350002;V.30A..SA_J5_XJ.SA.4_5_1;XJ.SA.4;HSB;5;1-20G;N_907_326_02;357_972_742;A52;SP_30_J5;1;1-37F;-;-;N_037_003_1;-;-;994;RT/GE;0,5;V.30A..SA_J5;x;350002;;;;
3;350003;V.30A..SA_J5_XB.J519.3_59_1;XB.J519.3;BCM_B;59;1-33G;N_907_649_01;-;A52;SP_30_J5;1;1-37F;-;-;N_037_003_1;-;-;441;RT/GE;0,5;V.30A..SA_J5;x;350003;;;;
3;350004;M.31..MB_K-M7_C1_136_1_5;136;SP_31C7_2;1;1-35F;-;-;XA.E313.1;WH_E;1;1-44D;N_907_649_01;-;N_037_008_8;-;-;1055;BR;0,5;M.31..MB_K-M7_C1;x;350004;;;;
3;350005;S.ZSS.._A109_1_1;A109;SP_P_E;1;1-34G;-;-;XA.E313.1;WH_E;2;1-44D;N_907_649_01;-;N_037_007_5;-;-;1310;GR/BL;0,5;S.ZSS..;x;350005;;;;
3;350006;V.58d..BCM_B4_A19_1_9;A19;SP_58_1;1;1-38D;-;-;XA.E313.1;WH_E;5;1-44D;N_907_647_01;-;N_037_097_5;-;-;704;GR/BL;0,35;V.58d..BCM_B4;x;350006;;;;
3;350007;V.15A..SC_F08_B135_1_4;B135;SP_15_WH_E;1;1-38F;-;-;XA.E313.1;WH_E;9;1-44D;N_907_649_01;-;N_037_009_5;-;-;1334;SW/BL;0,5;V.15A..SC_F08;x;350007;;;;
3;350008;V.30A..SD_F08_A1_1_1;A1;SP_30A_LM_E;1;1-36F;-;-;XA.E313.1;WH_E;10;1-44D;N_907_649_01;-;N_037_003_1;-;-;1195;RT/GE;0,5;V.30A..SD_F08;x;350008;;;;
3;350009M;D.LIN_BUS..Energie_XB.J519.3_37_1;XB.J519.3;BCM_B;37;1-33G;N_907_649_01;-;A209;SP_LIN_G;1;1-29F;-;-;N_037_005_5;-;-;342;BL;0,5;D.LIN_BUS..Energie;x;350009M;;;;
3;350009N;D.LIN_BUS..Energie_A209_1_1;A209;SP_LIN_G;1;1-29F;-;-;XC.J367.1;BDM;1;1-18E;N_105_975_02;3B0_972_742_C;N_037_005_5;-;-;1514;BL;0,5;D.LIN_BUS..Energie;x;350009N;;;;
3;350010;V.30A..SA_J5_A52_1_1;A52;SP_30_J5;1;1-37F;-;-;XC.J367.1;BDM;2;1-18E;N_105_975_02;3B0_972_742_C;N_037_003_1;-;-;1720;RT/GE;0,5;V.30A..SA_J5;x;350010;;;;
3;350011;V.87..HR_A5_B127_1_3;B127;SP_87_06;1;1-34G;-;-;XA.SC.1;SITR;31B;1-31H;N_906_845_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR_A5;x;350011;;;;
3;350013;X.MOT_HAUB..SYS055_XA.F266.3_1_1;XA.F266.3;FHS;1;1-19C;N_105_112_03;357_972_740_E;XA.J519.3;BCM_A;27;1-33G;N_907_649_01;-;N_037_005_7;-;-;2247;BL/GR;0,5;X.MOT_HAUB..SYS055;x;350013;;;;
3;350014;M.31..MB_K-M3_A1_XA.F266.3_2_1;XA.F266.3;FHS;2;1-19C;N_105_112_03;357_972_740_E;119;SP_31JA_S;1;1-21C;-;-;N_037_008_8;-;-;660;BR;0,5;M.31..MB_K-M3_A1;x;350014;;;;
3;350015;V.87..HR_A5_B127_1_2;B127;SP_87_06;1;1-34G;-;-;XA.SC.1;SITR;42B;1-31H;N_907_327_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR_A5;x;350015;;;;
3;350016;V.30A..SD_F02_XA.VX70.1_1_1;XA.VX70.1;AS_E;1;1-20A;N_105_115_03;357_972_741_B;XA.SD.1;SITR_3;2A;1-37E;N_907_327_01;-;N_037_043_1;-;-;2311;RT/GE;2,5;V.30A..SD_F02;x;350016;;;;
3;350017;V.30A..SD_F08_XA.SD.1_8A_1;XA.SD.1;SITR_3;8A;1-37E;N_907_326_01;-;A1;SP_30A_LM_E;1;1-36F;-;-;N_037_003_1;-;-;316;RT/GE;0,5;V.30A..SD_F08;x;350017;;;;
3;350018;S.BLS.._B633_1_1;B633;SP_BLS_S;1;1-16G;-;-;XA.J519.3;BCM_A;43;1-33G;N_907_649_01;-;N_037_009_3;-;-;1242;SW/RT;0,5;S.BLS..;x;350018;;;;
3;350025;M.31..MB_K-M7_E1_L78_1_1;L78;SP_31_LIN_K;1;1-38G;-;-;TML.2AG1;KS_MOVO1;4;1-14G;N_105_112_03;357_972_740_E;N_037_008_8;-;-;1370;BR;0,5;M.31..MB_K-M7_E1;x;350025;;;;
3;350026;M.31..MB_K-M6_C1_XC.671.1_1_1;XC.671.1;MB_6_3;1;1-12H;6Q0_971_859_C;-;85;SP_31_MSG_S;1;1-10H;-;-;N_037_048_8;-;-;385;BR;2,5;M.31..MB_K-M6_C1;x;350026;;;;
3;350027;S.ZSS.._TML.2AG1_13_1;TML.2AG1;KS_MOVO1;13;1-14G;N_105_112_03;357_972_740_E;A109;SP_P_E;1;1-34G;-;-;N_037_007_5;-;-;1326;GR/BL;0,5;S.ZSS..;x;350027;;;;
3;350028;V.30A..SC_F07_TML.2AG1_2_1;TML.2AG1;KS_MOVO1;2;1-14G;N_105_112_03;357_972_740_D;XA.SC.1;SITR;7A;1-31H;N_906_844_01;-;N_037_013_6;-;-;1508;RT/GN;0,75;V.30A..SC_F07;x;350028;;;;
3;350029;V.30A..SC_F18_TML.2AG1_1_1;TML.2AG1;KS_MOVO1;1;1-14G;N_105_112_03;357_972_740_F;XA.SC.1;SITR;18A;1-31H;N_906_844_01;-;N_037_023_1;-;-;1508;RT/GE;1;V.30A..SC_F18;x;350029;;;;
3;350030;V.15A..SC_F08_B135_1_3;B135;SP_15_WH_E;1;1-38F;-;-;XA.SC.1;SITR;8A;1-31H;N_906_844_01;-;N_037_009_5;-;-;525;SW/BL;0,5;V.15A..SC_F08;x;350030;;;;
3;350031;V.15A..SC_F08_B135_1_2;B135;SP_15_WH_E;1;1-38F;-;-;TML.2AG1;KS_MOVO1;3;1-14G;N_105_112_03;357_972_740_E;N_037_009_5;-;-;1350;SW/BL;0,5;V.15A..SC_F08;x;350031;;;;
3;350032;V.87A..SC_F42_TML.2AG1_5_1;TML.2AG1;KS_MOVO1;5;1-14G;N_105_115_03;357_972_741_A;XA.SC.1;SITR;42A;1-31H;N_907_327_01;-;N_037_039_4;-;-;1508;SW/VI;1,5;V.87A..SC_F42;x;350032;;;;
3;350033;V.30A..SC_F26_XA.J271.1_1_1;XA.J271.1;R_KL87;1;1-34H;N_105_116_01;-;493;SP_30A_KI;1;1-36G;-;-;N_037_093_1;-;-;350;RT/GE;0,35;V.30A..SC_F26;x;350033;;;;
3;350034;V.30A..SA_D1_XA.J271.1_3_1;XA.J271.1;R_KL87;3;1-34H;N_105_120_01;-;P2;SP_30_11;1;1-35F;-;-;N_037_063_3;-;-;190;RT;6;V.30A..SA_D1;x;350034;;;;
3;350035;V.87A..SC_F40_XA.SC.1_40A_1;XA.SC.1;SITR;40A;1-31H;N_907_326_01;-;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;1618;BL/GE;1;V.87A..SC_F40;x;350035;;;;
3;350036;V.87..HR_A5_B127_1_1;B127;SP_87_06;1;1-34G;-;-;XA.SC.1;SITR;40B;1-31H;N_907_327_01;-;N_037_033_6;-;-;199;RT/GN;1,5;V.87..HR_A5;x;350036;;;;
3;350037;V.87..HR_A5_XA.J271.1_5_1;XA.J271.1;R_KL87;5;1-34H;N_105_120_01;-;B127;SP_87_06;1;1-34G;-;-;N_037_063_6;-;-;153;RT/GN;6;V.87..HR_A5;x;350037;;;;
3;350038;V.30A..SC_F26_XA.K.1_32_1;XA.K.1;KI;32;1-37H;N_907_647_01;-;493;SP_30A_KI;1;1-36G;-;-;N_037_093_1;-;-;381;RT/GE;0,35;V.30A..SC_F26;x;350038;;;;
3;350039;V.74.._XA.J1125.1_1_1;XA.J1125.1;R_KL75;1;1-34H;N_105_116_01;-;XA.J519.3;BCM_A;54;1-33G;N_907_647_01;-;N_037_093_9;-;-;343;RT/SW;0,35;V.74..;x;350039;;;;
3;350040;V.30A..SA_D1_507_1_6;507;SP_30_03;1;1-31H;-;-;XA.SC.1;SITR;44B;1-31H;N_907_327_01;-;N_037_033_3;-;-;113;RT;1,5;V.30A..SA_D1;x;350040;;;;
3;350041;V.30A..SD_F06_TML.1AH1_7_1;TML.1AH1;KS_MOVO2;7;1-14G;N_103_358_02;357_972_740_F;XA.SD.1;SITR_3;6A;1-37E;N_907_326_01;-;N_037_023_1;-;-;1462;RT/GE;1;V.30A..SD_F06;x;350041;;;;
3;350042;M.31..MB_K-M3_B1_XB.13.1_1_1;XB.13.1;MB_3_2;1;1-19A;6Q0_971_859_C;-;XA.VX70.1;AS_E;4;1-20A;N_105_115_03;357_972_741_B;N_037_048_8;-;-;210;BR;2,5;M.31..MB_K-M3_B1;x;350042;;;;
3;350043;M.31..MB_K-M6_A1_157_1_1;157;SP_31A6_2_S;1;1-15H;-;-;XC.J539.1;EBKV_C_E;1;1-19E;N_105_112_04;357_972_740_E;N_037_008_8;-;-;889;BR;0,5;M.31..MB_K-M6_A1;x;350043;;;;
3;350044;S.Warnl.._XC.J539.1_2_1;XC.J539.1;EBKV_C_E;2;1-19E;N_105_112_04;357_972_740_E;XA.K.1;KI;26;1-37H;N_907_649_01;-;N_037_008_4;-;-;2172;BR/VI;0,5;S.Warnl..;x;350044;;;;
3;350045;V.30A..SA_H1_XA.J539.1_1_1;XA.J539.1;EBKV_A_E;1;1-17D;N_105_119_02;357_972_742_E;XH.SA.4;HSB_H1;1;1-21G;N_105_109_01;-;N_037_053_1;-;-;1114;RT/GE;4;V.30A..SA_H1;x;350045;;;;
3;350046;V.5V..SYS044A_XA.J539.1_2_1;XA.J539.1;EBKV_A_E;2;1-17D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;1;1-17C;N_907_649_02;3B0_972_742_C;N_037_009_5;-;-;150;SW/BL;0,5;V.5V..SYS044A;x;350046;;;;
3;350047;M.31-SM..SYS044A_XA.J539.1_8_1;XA.J539.1;EBKV_A_E;8;1-17D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;3;1-17C;N_907_649_02;3B0_972_742_C;N_037_008_8;-;-;150;BR;0,5;M.31-SM..SYS044A;x;350047;;;;
3;350048;M.31..MB_K-M16_A1_XA.673.1_1_1;XA.673.1;MB_16_1;1;1-15H;6Q0_971_859;-;XA.J539.1;EBKV_A_E;9;1-17D;N_105_119_02;357_972_742_E;N_037_058_8;-;-;661;BR;4;M.31..MB_K-M16_A1;x;350048;;;;
3;350049;V.30A..SA_J2_XA.J539.1_17_1;XA.J539.1;EBKV_A_E;17;1-17D;N_105_114_03;357_972_741;XJ.SA.4;HSB;2;1-20G;N_907_326_02;357_972_742;N_037_003_6;-;-;1004;RT/GN;0,5;V.30A..SA_J2;x;350049;;;;
3;350050;V.15A..SC_F08_B135_1_1;B135;SP_15_WH_E;1;1-38F;-;-;XA.J539.1;EBKV_A_E;20;1-17D;N_105_112_03;357_972_740_E;N_037_009_5;-;-;1591;SW/BL;0,5;V.15A..SC_F08;x;350050;;;;
3;350051;X.NONE..SYS044A_XA.J539.1_22_1;XA.J539.1;EBKV_A_E;22;1-17D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;2;1-17C;N_907_649_02;3B0_972_742_C;N_037_005_8;-;-;150;BL/BR;0,5;X.NONE..SYS044A;x;350051;;;;
3;350052;X.NONE..SYS044A.1_XA.J539.1_23_1;XA.J539.1;EBKV_A_E;23;1-17D;N_105_112_03;357_972_740_E;XB.J539.1;EBKV_B_E;4;1-17C;N_907_649_02;3B0_972_742_C;N_037_001_7;-;-;150;GE/GR;0,5;X.NONE..SYS044A.1;x;350052;;;;
3;350053;S.BLS.._B633_1_2;B633;SP_BLS_S;1;1-16G;-;-;XA.J539.1;EBKV_A_E;24;1-17D;N_105_112_03;357_972_740_E;N_037_009_3;-;-;411;SW/RT;0,5;S.BLS..;x;350053;;;;
3;350061;M.31..MB_K-M6_C1_XB.J623.36_1_1;XB.J623.36;SGMB_E;1;1-9G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-10H;-;-;N_037_028_8;-;-;263;BR;1;M.31..MB_K-M6_C1;x;350061;;;;
3;350062;M.31..MB_K-M6_C1_XB.J623.36_2_1;XB.J623.36;SGMB_E;2;1-9G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-10H;-;-;N_037_028_8;-;-;263;BR;1;M.31..MB_K-M6_C1;x;350062;;;;
3;350063;V.87A..SC_F40_XB.J623.36_3_1;XB.J623.36;SGMB_E;3;1-9G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350063;;;;
3;350064;M.31..MB_K-M6_C1_XB.J623.36_4_1;XB.J623.36;SGMB_E;4;1-9G;N_105_114_03;357_972_741;85;SP_31_MSG_S;1;1-10H;-;-;N_037_028_8;-;-;263;BR;1;M.31..MB_K-M6_C1;x;350064;;;;
3;350065;V.87A..SC_F40_XB.J623.36_5_1;XB.J623.36;SGMB_E;5;1-9G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350065;;;;
3;350066;V.87A..SC_F40_XB.J623.36_6_1;XB.J623.36;SGMB_E;6;1-9G;N_105_114_03;357_972_741;B352;SP_87SGM_S;1;1-10H;-;-;N_037_025_1;-;-;398;BL/GE;1;V.87A..SC_F40;x;350066;;;;
3;350067;M.PWG_RM2.._XA.GX2.1_5_1;XA.GX2.1;GPM_E;5;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;32;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_4;-;-;2364;BR/VI;0,35;M.PWG_RM2..;x;350067;;;;
3;350068;M.PWG_RM1.._XA.GX2.1_3_1;XA.GX2.1;GPM_E;3;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;34;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_5;-;-;2364;BR/BL;0,35;M.PWG_RM1..;x;350068;;;;
3;350069;S.PWG_S1.._XA.GX2.1_4_1;XA.GX2.1;GPM_E;4;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;35;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_6;-;-;2364;BR/GN;0,35;S.PWG_S1..;x;350069;;;;
3;350073;V.50.._B3_1_3;B3;SP_50;1;1-33G;-;-;XB.J623.36;SGMB_E;44;1-9G;N_107_108_03;BLOC_SEAL_063_FLR;N_037_013_9;-;-;1856;RT/SW;0,75;V.50..;x;350073;;;;
3;350074;S.BLS.._XB.J623.36_62_1;XB.J623.36;SGMB_E;62;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;B633;SP_BLS_S;1;1-16G;-;-;N_037_099_3;-;-;943;SW/RT;0,35;S.BLS..;x;350074;;;;
3;350075;V.PWG_5V1.._XA.GX2.1_2_1;XA.GX2.1;GPM_E;2;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;64;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_099_3;-;-;2364;SW/RT;0,35;V.PWG_5V1..;x;350075;;;;
3;350076;V.PWG_5V2.._XA.GX2.1_1_1;XA.GX2.1;GPM_E;1;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;66;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_099_1;-;-;2364;SW/GE;0,35;V.PWG_5V2..;x;350076;;;;
3;350079;D.CANLA.._XB.J623.36_67_1;XB.J623.36;SGMB_E;67;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;E124;SP_CANLA2;1;1-37G;-;-;N_901_916_03;SL350001;2-or/br;1768;OR/BR;0,35;D.CANLA..;x;350079;;;;
3;350080;D.CANHA.._XB.J623.36_68_1;XB.J623.36;SGMB_E;68;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;E123;SP_CANHA1;1;1-38G;-;-;N_901_916_03;SL350001;1-or/sw;1812;OR/SW;0,35;D.CANHA..;x;350080;;;;
3;350081;S.ANF_HR.._XB.J623.36_69_1;XB.J623.36;SGMB_E;69;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;XA.J271.1;R_KL87;2;1-34H;N_105_116_01;-;N_037_096_0;-;-;1865;GN/WS;0,35;S.ANF_HR..;x;350081;;;;
3;350082;S.PWG_S2.._XA.GX2.1_6_1;XA.GX2.1;GPM_E;6;1-31E;N_105_111_04;357_972_740_E;XB.J623.36;SGMB_E;76;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_098_3;-;-;2364;BR/RT;0,35;S.PWG_S2..;x;350082;;;;
3;350084;V.15A..SC_F01_XB.J623.36_87_1;XB.J623.36;SGMB_E;87;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;E23;SP_15A_MSG;1;1-36G;-;-;N_037_099_5;-;-;1735;SW/BL;0,35;V.15A..SC_F01;x;350084;;;;
3;350085;D.CANL..HYB_XB.J623.36_89_1;XB.J623.36;SGMB_E;89;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;B777;SP_CANLH_E;1;1-36D;-;-;N_901_916_26;SL350002;2-br;1994;BR;0,35;D.CANL..HYB;x;350085;;;;
3;350086;D.CANH..HYB_XB.J623.36_90_1;XB.J623.36;SGMB_E;90;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;B776;SP_CANHH_E;1;1-36D;-;-;N_901_916_26;SL350002;1-or;2031;OR;0,35;D.CANH..HYB;x;350086;;;;
3;350087;V.30A..SC_F23_XA.SC.1_23A_1;XA.SC.1;SITR;23A;1-31H;N_906_843_01;-;XB.J623.36;SGMB_E;92;1-9G;N_105_469_01;BLOC_SEAL_063_FLR;N_037_093_1;-;-;1976;RT/GE;0,35;V.30A..SC_F23;x;350087;;;;
3;350088;D.CANH..HYB_B776_1_4;B776;SP_CANHH_E;1;1-36D;-;-;XA.E313.1;WH_E;7;1-44D;N_907_647_01;-;N_901_916_26;SL350003;1-or;773;OR;0,35;D.CANH..HYB;x;350088;;;;
3;350089;D.CANL..HYB_B777_1_4;B777;SP_CANLH_E;1;1-36D;-;-;XA.E313.1;WH_E;8;1-44D;N_907_647_01;-;N_901_916_26;SL350003;2-br;807;BR;0,35;D.CANL..HYB;x;350089;;;;
3;350094;D.CANH..HYB_TML.1AH1_11_1;TML.1AH1;KS_MOVO2;11;1-14G;N_103_357_04;357_972_740_E;B776;SP_CANHH_E;1;1-36D;-;-;N_901_916_26;SL350006;1-or;1517;OR;0,35;D.CANH..HYB;x;350094;;;;
3;350095;D.CANL..HYB_TML.1AH1_12_1;TML.1AH1;KS_MOVO2;12;1-14G;N_103_357_04;357_972_740_E;B777;SP_CANLH_E;1;1-36D;-;-;N_901_916_26;SL350006;2-br;1480;BR;0,35;D.CANL..HYB;x;350095;;;;
3;350096;D.CANHA.._TML.1AH1_13_1;TML.1AH1;KS_MOVO2;13;1-14G;N_103_357_04;357_972_740_E;E123;SP_CANHA1;1;1-38G;-;-;N_901_916_03;SL350007;1-or/sw;1298;OR/SW;0,35;D.CANHA..;x;350096;;;;
3;350097;D.CANLA.._TML.1AH1_14_1;TML.1AH1;KS_MOVO2;14;1-14G;N_103_357_04;357_972_740_E;E124;SP_CANLA2;1;1-37G;-;-;N_901_916_03;SL350007;2-or/br;1254;OR/BR;0,35;D.CANLA..;x;350097;;;;
3;350098;D.CANHP..SYS044A_XA.J539.1_18_1;XA.J539.1;EBKV_A_E;18;1-17D;N_105_111_03;357_972_740_E;XA.VX70.1;AS_E;2;1-20A;N_105_113_03;357_972_741;N_901_916_23;SL350008;1-or;2795;OR;0,35;D.CANHP..SYS044A;x;350098;;;;
3;350099;D.CANLP..SYS044A_XA.J539.1_10_1;XA.J539.1;EBKV_A_E;10;1-17D;N_105_111_03;357_972_740_E;XA.VX70.1;AS_E;3;1-20A;N_105_113_03;357_972_741;N_901_916_23;SL350008;2-vi;2795;VI;0,35;D.CANLP..SYS044A;x;350099;;;;
3;350100;D.CANHA.._E123_1_4;E123;SP_CANHA1;1;1-38G;-;-;XA.J539.1;EBKV_A_E;25;1-17D;N_105_111_03;357_972_740_E;N_901_916_03;SL350009;1-or/sw;1584;OR/SW;0,35;D.CANHA..;x;350100;;;;
3;350101;D.CANLA.._E124_1_4;E124;SP_CANLA2;1;1-37G;-;-;XA.J539.1;EBKV_A_E;16;1-17D;N_105_111_03;357_972_740_E;N_901_916_03;SL350009;2-or/br;1540;OR/BR;0,35;D.CANLA..;x;350101;;;;
3;350107;ID_WIR59;TML.1AH1;KS_MOVO2;10;1-14G;N_103_357_04;357_972_740_E;XA.AX2.1;BAT1_1;4;1-12A;N_105_111_03;357_972_740_E;N_037_099_6;-;-;1513;SW/GN;0,35;H.HV-Pilot..SYS044.8;x;350107;;;;
3;350108;ID_WIR60;TML.1AH1;KS_MOVO2;8;1-14G;N_103_358_02;357_972_740_F;XA.AX2.1;BAT1_1;6;1-12A;N_105_114_03;357_972_741;N_037_023_6;-;-;1513;RT/GN;1;V.30A..SYS044.4;x;350108;;;;
3;350109;ID_WIR61;XA.AX2.1;BAT1_1;8;1-12A;N_105_114_03;357_972_741;B444;SP_15A_VK;1;1-35E;-;-;N_037_009_5;-;-;2376;SW/BL;0,5;V.15A..SC_F02;x;350109;;;;
3;350110;ID_WIR62;157;SP_31A6_2_S;1;1-15H;-;-;XA.AX2.1;BAT1_1;9;1-12A;N_105_114_03;357_972_741;N_037_028_8;-;-;1302;BR;1;M.31..MB_K-M6_A1;x;350110;;;;
3;350111;ID_WIR63;XA.AX2.1;BAT1_1;10;1-12A;N_105_114_03;357_972_741;XA.SC.1;SITR;44A;1-31H;N_907_326_01;-;N_037_003_1;-;-;2445;RT/GE;0,5;V.30A..SC_F44;x;350111;;;;
